,type,longitude,latitude
8693,other,114.16503708912067,22.56048536771128
8694,other,114.16471791055498,22.56078008488008
8695,other,114.1650275545667,22.56078447332131
8696,other,114.16685190383409,22.5614002965976
8697,other,114.16536511973612,22.560138803396377
8698,other,114.16666376843384,22.56119237338399
8699,other,114.1656789798469,22.560795481099444
8700,other,114.16588949519388,22.56034718708045
8701,other,114.16647061108353,22.56097909386861
8702,other,114.16541102026576,22.56049087580177
8703,other,114.16566503681808,22.560143176396803
8704,other,114.1662695769511,22.560765875322105
8705,other,114.16538744528914,22.559926691702238
8706,other,114.16482202504928,22.561951749139077
8707,other,114.16581147603011,22.561888250488924
8708,other,114.16518302111436,22.560646021858325
8709,other,114.16652203674428,22.56088394597631
8710,other,114.16398410515453,22.561294815112785
8711,other,114.16538983822376,22.561559074714754
8712,other,114.16508527448455,22.56113890302827
8713,other,114.1658305149133,22.56108631123302
8714,other,114.16597124258222,22.561511991092605
8715,other,114.16599257983349,22.561319182436755
8716,other,114.16627978562576,22.56135348460313
8717,other,114.16639814470253,22.561453278748
8718,other,114.16649468968612,22.561544474778888
8719,school,114.16513231172937,22.56130794797016
8720,school,114.16618587901424,22.561441256166237
8721,other,114.1661640791644,22.561445584401376
8722,other,114.16527027257662,22.562162328119303
8723,other,114.1666133365611,22.562248823872142
8724,other,114.16741315950794,22.561912427177877
8725,other,114.16783355228908,22.56224009995213
8726,other,114.16534610028016,22.56201109306755
8727,other,114.16710982850084,22.56210627809141
8728,other,114.16402104096424,22.56041863414868
8729,other,114.16946050776404,22.56230927109159
8730,other,114.1685793450464,22.56208264165529
8731,other,114.17028371701238,22.56216913592631
8732,other,114.16967723489664,22.561983948167832
8733,other,114.1639945528676,22.56213794751236
8734,other,114.1694739491027,22.56214346751421
8735,other,114.15037431206233,22.551736287722672
8736,other,114.15017789973312,22.551340185852656
8737,other,114.15018647544603,22.55159084518035
8738,other,114.15084880000002,22.55171185
8739,other,114.15094005106415,22.55167288953536
8740,other,114.15914433749138,22.560697115791104
8741,other,114.1593051,22.5609172
8742,other,114.15927843792116,22.561018416321225
8743,other,114.16254850114768,22.56194227910208
8744,other,114.16198611921288,22.562173337475222
8745,other,114.16312180313189,22.562189346300546
8746,other,114.163125677511,22.561946380067752
8747,other,114.16255580398648,22.56217387424188
8748,other,114.16267552246686,22.56194292265853
8749,other,114.16324883684294,22.562189990412573
8750,other,114.16268282246688,22.562174522658538
8751,other,114.1632526966958,22.56194702836624
8752,other,114.16211315129246,22.5621739623646
8753,other,114.163406927635,22.56219216075501
8754,other,114.16341077059008,22.56194919189795
8755,other,114.16284092120034,22.562176694508747
8756,other,114.1628336273585,22.561945079743552
8757,other,114.1622712212127,22.562176133082865
8758,other,114.16334295543734,22.561099709978127
8759,other,114.16334942736418,22.56073762281977
8760,other,114.16292610551692,22.561254697785653
8761,other,114.16284806691502,22.56160620266729
8762,other,114.1629588794702,22.56217774502369
8763,other,114.16352875224784,22.561950234732684
8764,other,114.16295157947022,22.561946145023693
8765,other,114.16352487791193,22.56219321581119
8766,other,114.16238922876455,22.56217718349881
8767,other,114.1629347335576,22.56158628924421
8768,other,114.16707385498714,22.561585555682456
8769,other,114.16723729245008,22.561588463251272
8770,other,114.1673991552986,22.561592717120128
8771,other,114.16764922292091,22.561600090661894
8772,other,114.16780237225484,22.56160218194569
8773,other,114.16797514633272,22.561602493008703
8774,other,114.16820757064092,22.561514567173184
8775,other,114.16841989569969,22.561623382330207
8776,other,114.16867362503228,22.56162309683313
8777,other,114.1691082,22.561567
8778,parking,114.16891839868886,22.56141445992121
8779,other,113.93412448651968,22.502573317078028
8780,other,113.93428683598508,22.502496692117315
8781,other,113.937697653015,22.505741138789983
8782,other,113.93438071006878,22.503750964265283
8783,other,113.93564861519545,22.50904508215141
8784,other,113.93430880182964,22.50313634328925
8785,other,113.93424531534995,22.504636502224145
8786,other,113.93435968695928,22.50742606301218
8787,other,113.93413119012476,22.501691747069643
8788,other,113.93580812474951,22.50861250315021
8789,other,113.93416289615575,22.503701474789555
8790,other,113.93596187519364,22.509017046087543
8791,other,113.93604516264594,22.514374289562294
8792,parking,113.9436451839641,22.500538393943707
8793,other,113.94222440324944,22.50040754955233
8794,other,113.94313351766174,22.495923586553488
8795,other,113.94305072953132,22.5002276895333
8796,other,113.9422495798202,22.496073349118177
8797,other,113.93345363758186,22.49284653589
8798,other,113.93542385893764,22.493277043622047
8799,school,113.9325057854291,22.49793073041173
8800,other,113.93286347770211,22.498498037844897
8801,other,113.93259805,22.4980497
8802,other,113.93264890432864,22.49774827803889
8803,other,113.93466417289244,22.49518866117221
8804,other,113.9297383627731,22.497340997843345
8805,other,114.084787412482,22.552334264403317
8806,school,114.08539836466412,22.552530240085623
8807,other,114.1602789431201,22.607838512017835
8808,other,114.15998180880976,22.60807357326986
8809,other,114.16977508100518,22.603412905637214
8810,other,113.96425011291026,22.53252381954315
8811,other,113.96416395867467,22.532438776533404
8812,other,113.96467790968086,22.532117279298124
8813,other,113.96519819114812,22.531645135272637
8814,other,113.96472270360157,22.531309925840773
8815,school,113.96381094116876,22.53201348541061
8816,other,113.79465782903654,22.743843572911384
8817,other,113.79823892922435,22.743894186563097
8818,other,113.797536367436,22.742958733040933
8819,other,114.20550344389729,22.690120614953383
8820,other,114.20598776300967,22.689797807440957
8821,other,114.20622670483746,22.690035643376643
8822,other,114.20725565014008,22.68871841389522
8823,other,114.20443511585528,22.688654852155047
8824,fuel,114.20803268034932,22.689489438024676
8825,other,114.20368758303306,22.696443475805623
8826,university,114.2108583467562,22.68708450977396
8827,other,113.8718505617076,22.504439763070053
8828,other,113.91704642230664,22.536117739835017
8829,other,113.87150203148406,22.500392463934254
8830,other,113.91896694649785,22.53804032487973
8831,other,113.8712537,22.50593595
8832,other,113.8982389774209,22.51299438442883
8833,other,113.87277335,22.500079399999997
8834,other,113.87439647227032,22.49981458118891
8835,parking,114.17337911390004,22.5604899239116
8836,other,114.17361955942256,22.560776957932163
8837,other,114.17501240617936,22.5611872385773
8838,other,114.16973144861504,22.56120083874506
8839,other,114.170529556288,22.560645627730075
8840,other,114.17086754763793,22.56085654065621
8841,other,114.17083896476298,22.56121704984692
8842,other,114.17051726281092,22.561199227669533
8843,other,114.170578022542,22.561545935390672
8844,other,114.16947302403464,22.56136644117331
8845,other,114.1708899486535,22.560195936229203
8846,other,114.17025357426974,22.560822574194905
8847,other,114.17022364928565,22.561256039393744
8848,other,114.17028826071558,22.56154808471514
8849,other,114.17000396048134,22.561004402033717
8850,other,114.17071236370596,22.560439444186905
8851,other,114.17577525953132,22.560555989831784
8852,other,114.17088231572532,22.561547548023068
8853,other,114.17429269890008,22.560562292481706
8854,other,114.1743175864068,22.560830397899466
8855,other,114.1700260146076,22.561572625311424
8856,other,114.1722108253622,22.56087454723332
8857,other,114.17220335,22.56025235
8858,other,114.17245331404855,22.5600532739038
8859,other,114.17218845,22.56119825
8860,other,114.17343605,22.56021395
8861,other,114.16936325,22.561570549999995
8862,other,114.1721959250481,22.56054162536054
8863,other,114.1698585758126,22.56157023615192
8864,other,114.17296667744232,22.56082237607698
8865,other,114.17531760785546,22.5611415255345
8866,other,114.1721757,22.56154215
8867,other,114.17391327543122,22.560504032353265
8868,other,114.17287412614525,22.561168747821508
8869,other,114.16968757598652,22.561568327246714
8870,other,114.17425374882652,22.560297098315235
8871,other,114.17186302474477,22.56005684229424
8872,other,114.17277504139628,22.56050962710766
8873,other,114.17492682606265,22.560349467115262
8874,other,114.1714544762166,22.56023529722401
8875,other,114.17142283522564,22.561540545605588
8876,other,114.17145094161496,22.56055189565036
8877,other,114.17505892118923,22.560868706809195
8878,other,114.17144041397016,22.560879843819208
8879,other,114.171424141615,22.56120879565036
8880,other,114.17283845626504,22.561508923729395
8881,other,114.17498483966124,22.560593766765844
8882,other,114.17471860947362,22.560345277007183
8883,other,114.1709111035036,22.5605773856451
8884,other,114.1700634924738,22.561073700319607
8885,other,114.17340516497588,22.56072048703785
8886,other,114.17107529956884,22.560819717091405
8887,school,114.1749773462262,22.56067353686669
8888,other,114.17496079999998,22.56069625
8889,other,114.1200700247072,22.53809411139688
8890,other,114.11996462890907,22.538042804017003
8891,other,114.12001795,22.537951700000004
8892,other,114.12005547527625,22.537901417686623
8893,other,114.12016109898704,22.537968866896637
8894,other,114.12026157169682,22.53786664806404
8895,other,114.12009440100924,22.53772353667996
8896,other,114.11991842883536,22.537853043659734
8897,other,114.12015442224596,22.53781864688669
8898,other,114.1202641965182,22.53767418514073
8899,other,114.12035886111536,22.53773583165679
8900,other,114.1199840604922,22.53772202843237
8901,other,114.11988515,22.53767915
8902,other,114.11996091672404,22.53757165504327
8903,other,114.12006560148642,22.537611232922558
8904,other,114.11959583531387,22.53776343345673
8905,other,114.11958315942675,22.537590402081403
8906,other,114.11850191138906,22.53642468337039
8907,other,114.11929355818351,22.53692556259353
8908,other,114.1210089,22.53883425
8909,other,114.11306300462284,22.530506625433727
8910,other,114.1131076817866,22.530289513837268
8911,other,114.11233795215706,22.53044936602831
8912,other,114.11212229928908,22.53058788887466
8913,parking,114.1123245,22.5305742
8914,other,114.1116862081927,22.53034049301199
8915,police,114.1116397676398,22.53050423838036
8916,other,114.1121486729895,22.529952504618475
8917,other,114.11161207646344,22.530076290449387
8918,other,114.11131599183378,22.53033904673573
8919,other,114.11124945600972,22.530489536990903
8920,other,114.11119755,22.530793299999992
8921,parking,114.1112462946605,22.530622183045093
8922,parking,114.1109423351316,22.531118919136983
8923,other,114.11071926640628,22.53073918032624
8924,other,114.11042017528354,22.531803736360487
8925,other,114.11050658115929,22.531775731103213
8926,other,114.11227993440409,22.53109209585405
8927,other,114.11128889982544,22.53124482561829
8928,other,114.11090078331084,22.53143189611632
8929,other,114.11021544348242,22.533717160474684
8930,other,114.11053380050616,22.533918590995597
8931,other,114.110429919886,22.534559507799333
8932,other,114.11030821701992,22.53479584914396
8933,other,114.11026983655948,22.53471736928551
8934,other,114.05146336973225,22.67804763762146
8935,other,114.09839891246833,22.647210077252723
8936,other,114.09839891246833,22.647210077252723
8937,other,114.20781157226368,22.643043920474412
8938,other,114.20801497482928,22.6441275973115
8939,other,114.29671812733064,22.7000305354464
8940,restaurant,114.0855767176592,22.55300263809465
8941,library,114.2459150686841,22.72223002277249
8942,other,114.22692019510087,22.721646134565567
8943,other,114.23234843509272,22.71813808038678
8944,other,114.23249965687572,22.719007797869292
8945,other,114.23527842985324,22.730312787071256
8946,other,114.23741789982276,22.73113434965306
8947,library,114.24576736850776,22.722835491592534
8948,other,114.23019857055456,22.720029135669925
8949,other,114.23045430560992,22.646429261478563
8950,other,114.22279582503846,22.63515618877512
8951,other,114.22041508872262,22.67244267239778
8952,other,114.2164907521276,22.63379615976813
8953,other,114.24256058113718,22.653531090201067
8954,other,114.24255111322545,22.649005988545635
8955,other,114.24255111322545,22.649005988545635
8956,social_facility,114.23826207587112,22.724359351251312
8957,school,114.22978607532912,22.720385040044786
8958,school,114.23475989405544,22.71823298519648
8959,school,114.23735773772168,22.731364038492156
8960,other,114.2369337725462,22.731440218482597
8961,school,114.2251131364052,22.727426306902107
8962,other,114.21628544771602,22.728132551062423
8963,school,114.2158831401853,22.72774831706624
8964,kindergarten,114.23061429917522,22.71706310872082
8965,kindergarten,114.23603020253252,22.72968381531257
8966,other,114.2204908654229,22.680847644476724
8967,other,114.23045495910785,22.695244392413617
8968,other,114.22466451178798,22.69847194018522
8969,other,114.22498882233806,22.70903944075782
8970,other,114.08520653333332,22.55278596666667
8971,other,114.08545025,22.55220745
8972,other,114.08561940000004,22.55268305
8973,other,114.0853071,22.552264200000003
8974,other,114.18024160282856,22.55568455783055
8975,other,114.17981357254024,22.55572873617591
8976,other,114.17984040603652,22.556046612617056
8977,other,114.17982645,22.5564168
8978,other,114.17995660130582,22.55648463263445
8979,other,114.18002309726712,22.55624263896161
8980,other,114.1783361096809,22.5584347177032
8981,other,114.1780252087021,22.55693827770595
8982,other,114.17914087251184,22.55592270705756
8983,other,113.93434139373704,22.506244398285222
8984,other,113.9371036788353,22.494683928650044
8985,other,113.93818155934616,22.49360424127038
8986,other,114.17570427817478,22.560861012660038
8987,other,114.175419739523,22.56086663318564
8988,other,114.17280955,22.5622506
8989,other,114.17233753654516,22.562087301233188
8990,other,114.17303379277516,22.56192145693416
8991,other,114.17318068938796,22.562174368729472
8992,other,114.1717624297256,22.562079109620207
8993,other,114.17420320218982,22.56190699954045
8994,other,114.15311201442874,22.55609870945545
8995,other,114.15315255455764,22.55677030862869
8996,other,114.15238353799168,22.555986325991245
8997,other,114.15189811862768,22.55554521756038
8998,other,114.11022316172168,22.531220119814407
8999,other,114.1102604479567,22.531046808871665
9000,other,114.11024092795164,22.531379714662183
9001,other,114.1105572485573,22.53106861766407
9002,other,114.11051694302054,22.531248227213087
9003,other,114.11425020164494,22.53144136863773
9004,other,114.11049346327452,22.53140961844045
9005,other,114.11083419650222,22.531650938560297
9006,other,114.11019465307444,22.531891117150984
9007,other,114.1102185491337,22.53173690159417
9008,other,114.1102108999386,22.53158729269232
9009,other,114.11087066832292,22.53333059249744
9010,other,114.11409231251857,22.53093217785876
9011,other,114.11449092395168,22.53100821361632
9012,other,114.11090957866529,22.533209720236343
9013,other,114.11076457409182,22.532810352412294
9014,other,114.18136962723986,22.564912517002774
9015,other,114.18101147454104,22.5648905031044
9016,other,114.14162283138496,22.555059692982365
9017,other,114.14162381020137,22.554886594217745
9018,other,114.14159657847772,22.555233887526786
9019,other,114.1411175338086,22.55456132550464
9020,other,114.14152261677783,22.55465566246785
9021,other,114.14076677585848,22.55432646519733
9022,other,114.14144976875488,22.554142609715274
9023,other,114.14088597017346,22.55390792509817
9024,other,114.1412282997662,22.55391327194697
9025,other,114.14146365217736,22.553912367836787
9026,other,114.14175042334465,22.55262112969075
9027,other,114.14165087313302,22.55231938029325
9028,other,114.14153497055898,22.552028963063275
9029,other,114.14131263821376,22.55372548902748
9030,other,114.14073564037815,22.553665576186905
9031,other,114.14023369999998,22.5537983
9032,other,114.14033811524573,22.553760369478816
9033,other,114.1401500854942,22.554311488887556
9034,other,114.13983161979684,22.55421262364944
9035,other,114.14063490598612,22.5545632707282
9036,other,114.14136488377892,22.551714041059533
9037,other,114.14144992631196,22.551390113112813
9038,other,114.14083716616398,22.551105859405144
9039,other,114.14090732207508,22.5513459570633
9040,other,114.14093011939792,22.551557287249697
9041,parking,114.13949890712864,22.55075210810101
9042,other,114.13916183552011,22.550799526377915
9043,other,114.13834148796684,22.55062625655045
9044,other,114.1402208201272,22.55272485771085
9045,other,114.13852853897562,22.55041958465542
9046,other,114.14011087696852,22.55259472638973
9047,other,114.13881720155258,22.551338529132007
9048,other,114.13931814403983,22.552223553518434
9049,other,114.13746451702256,22.55021473713851
9050,other,114.13794485409454,22.55082773120705
9051,other,114.14010804466126,22.55279133975865
9052,other,114.13950933523915,22.55204666605741
9053,other,114.13941791175944,22.552852147903625
9054,other,114.13967697784142,22.55234968122105
9055,other,114.14001035312924,22.55044872988206
9056,other,114.13988913444912,22.552555066316906
9057,other,114.13979741937338,22.55244468339395
9058,other,114.13968454333624,22.55290407694321
9059,other,114.13978549106396,22.55302590520698
9060,other,114.14000643059828,22.55267132255593
9061,other,114.13958573664138,22.55278830859113
9062,other,114.13939095549898,22.552552666406783
9063,other,114.1395930149411,22.55259287146919
9064,other,114.13948572465227,22.552670018746923
9065,other,114.1401156,22.5535308
9066,other,114.13968720746146,22.552514173246983
9067,other,114.14040009069603,22.553129489611678
9068,other,114.1399033287761,22.55274543372762
9069,other,114.13837955,22.55087965
9070,other,114.1397949951054,22.552635655883854
9071,other,114.1402986,22.552998849999994
9072,other,114.14000497832627,22.55286530194028
9073,other,114.14050816594296,22.553329200837418
9074,other,114.13993384999998,22.55317795
9075,other,114.13969368128338,22.552709360277337
9076,other,114.13999759057428,22.55332179458144
9077,other,114.13949726170053,22.55248059405891
9078,other,114.13979507898478,22.55282527774162
9079,other,114.13907529448576,22.552221684628403
9080,other,114.13902138508926,22.55161104797464
9081,other,114.14136582631195,22.550670113112822
9082,other,114.140823326312,22.55085491311281
9083,other,114.14074272631198,22.55013251311281
9084,other,114.14134272631202,22.550437913112827
9085,other,114.14077182631196,22.550383013112818
9086,other,114.14142722631196,22.55115011311281
9087,other,114.14080152631198,22.550629913112825
9088,other,114.14141142631192,22.55091701311281
9089,other,114.14131102631193,22.55022211311281
9090,other,114.13949699354002,22.55374859469427
9091,other,114.13960350922925,22.55240904724305
9092,other,114.13989797224642,22.552948151558915
9093,other,114.14001824901844,22.552472333128907
9094,other,114.1383926419246,22.551241185152463
9095,other,114.13899474929482,22.55271310681705
9096,other,114.13860792975996,22.55175501034461
9097,other,114.1387032100397,22.550995183211374
9098,other,114.13973349999998,22.55005165
9099,other,114.1402059,22.55023555
9100,other,114.1398761,22.552291
9101,other,114.13974657621362,22.54860225092437
9102,other,114.13747195689666,22.54399253083594
9103,other,114.13722711146156,22.544027862683983
9104,other,114.14245837476408,22.54332595289632
9105,other,114.1428296704992,22.543758175137736
9106,other,114.14703565,22.5421277
9107,other,114.1433514,22.5437093
9108,other,114.1422174,22.5433395
9109,other,114.14292257541064,22.5436103465723
9110,other,114.1420594,22.54334185
9111,other,114.14261999775653,22.54369582250853
9112,other,114.14283465,22.5436852
9113,other,114.1447579782548,22.54389804562639
9114,other,114.14757794485033,22.5433733747483
9115,other,114.14325542602278,22.544017274810777
9116,other,114.14295285,22.543779349999998
9117,other,114.14425434892136,22.54379425286524
9118,other,114.1430282,22.5439906
9119,other,114.1429784853352,22.54367914989721
9120,other,114.145862581011,22.54191091688334
9121,other,114.14743288119932,22.542118666524527
9122,other,114.14177576527362,22.542931326699485
9123,other,114.14335986755964,22.54371191412481
9124,other,114.08520615,22.55226905
9125,other,114.1475974059156,22.542115825540044
9126,other,114.14752015,22.5424976
9127,parking,114.14155254783738,22.543063796354545
9128,theatre,114.08499091462606,22.552225836739638
9129,other,114.1108077275096,22.531283522646135
9130,other,114.06454689870743,22.61780607448929
9131,other,114.06157799884495,22.61808644009329
9132,other,114.22899359999997,22.5455528
9133,other,114.2292337,22.5452566
9134,school,114.22988931697596,22.547579857240947
9135,other,113.98774047094224,22.541749506407573
9136,other,114.2269019877798,22.54833332227056
9137,other,114.2252852396982,22.549967254342214
9138,other,114.03753101015496,22.61386794669393
9139,other,114.03843367171191,22.612518545080604
9140,other,114.03713365121992,22.610976295959425
9141,other,114.03987732168405,22.60973918063295
9142,other,114.03980725239408,22.613472266131662
9143,other,114.03700379149672,22.615227655313625
9144,school,114.03607181932848,22.61335516157605
9145,other,114.22031838002412,22.558166103032917
9146,other,114.22086469835432,22.55830406237612
9147,other,114.22119507352993,22.55808625953243
9148,other,114.22192615,22.557640249999995
9149,other,114.03858658236813,22.60873870302617
9150,other,114.0388632189426,22.608314181705158
9151,other,114.03934010033092,22.608467109799435
9152,other,114.03862874066682,22.605715857407773
9153,other,114.03781468860554,22.601365494494377
9154,other,114.036400665309,22.602907245413927
9155,other,114.03923141317694,22.610863201859125
9156,other,114.04123287184392,22.61389974345633
9157,other,114.0424620208851,22.612875250681743
9158,other,114.041560532835,22.616017526826123
9159,other,114.03818772220257,22.61597793005735
9160,other,114.03995776206436,22.61433563532804
9161,other,114.03977301610364,22.615554173162124
9162,other,114.040238937092,22.59976723509622
9163,other,113.96576573688782,22.61417731227549
9164,other,113.96585496526102,22.614232772580632
9165,other,113.96620895098884,22.61408278201704
9166,other,114.04061065,22.51076615
9167,other,114.03928314423548,22.511129849708425
9168,other,114.03831438819292,22.51137827945835
9169,other,114.03758907148166,22.51143846460501
9170,other,114.03895717919032,22.509846012461765
9171,other,114.04368564456264,22.51016192096311
9172,parking,114.04237284858198,22.5101715692007
9173,hospital,114.04388018083654,22.521298778488926
9174,other,114.037429899993,22.510228103825828
9175,other,114.03702722579442,22.50909885831697
9176,other,114.03616842562728,22.508657596578765
9177,other,114.0385039794294,22.50849411313217
9178,other,114.03824836335876,22.50767756882904
9179,other,114.04060757903916,22.509731785299856
9180,other,114.0405851062692,22.50922207574645
9181,other,114.039992462682,22.50953686692381
9182,other,114.04171749062948,22.509243870747284
9183,other,114.04197462902049,22.51054371505297
9184,other,114.04334596738651,22.50877717235749
9185,other,114.04014134999998,22.50849205
9186,other,114.03995486980966,22.507662765188734
9187,other,114.03886753307168,22.51311637129641
9188,other,114.03827426755004,22.512229046359227
9189,other,114.042642178646,22.513178158717714
9190,other,114.04769625280466,22.51281414438314
9191,other,114.04150587647676,22.51119226755408
9192,other,114.0429257,22.5108926
9193,other,114.0434713,22.51079355
9194,other,114.0441236,22.510724950000004
9195,other,114.0446137,22.510668350000003
9196,other,114.04507185,22.5106375
9197,other,114.0455246,22.51060165
9198,other,114.04608358032556,22.510580275108563
9199,other,114.04655904999998,22.51057715
9200,other,114.0469862055977,22.510581493256595
9201,other,114.04754334999996,22.5105716
9202,other,114.04802212986164,22.51059697580127
9203,other,114.04648913214012,22.510097266763218
9204,other,114.04642762461614,22.508453596125083
9205,other,114.04453885,22.5074595
9206,other,114.04507496430897,22.50724732372584
9207,other,113.9416639584474,22.61226117177199
9208,parking,113.9613430404352,22.59712411172489
9209,parking,113.96224884640183,22.597955282111368
9210,other,114.17221652053937,22.648794405003823
9211,other,114.17221652053937,22.648794405003823
9212,other,114.16452999678904,22.64582034032387
9213,other,114.17349017957658,22.646708212784112
9214,other,114.17349017957658,22.646708212784112
9215,other,114.10226834700904,22.653422449149
9216,other,114.14239522476426,22.666052822863616
9217,other,114.10147882165084,22.659492783985144
9218,other,114.03962885,22.51062715
9219,other,113.78944709524042,22.66975430957442
9220,other,113.96348720744156,22.524587373652803
9221,other,113.96994069510004,22.524553894719517
9222,other,114.00057881302985,22.53132127351025
9223,other,114.13797717011046,22.67240385028888
9224,other,114.16577963975833,22.59654820519868
9225,other,114.10997005,22.65652045
9226,other,114.1091458170794,22.656500674375163
9227,other,114.10908207493978,22.656897440688777
9228,other,114.10996058353754,22.65673112625841
9229,other,114.10996115000002,22.6569962
9230,other,114.1096684920734,22.65734227596672
9231,other,114.1089106,22.657323800000004
9232,other,114.1096478,22.65764015
9233,other,114.10890217908452,22.65765997643
9234,other,114.10887545,22.657982200000003
9235,other,114.10960003160636,22.65799876373092
9236,other,113.93973871468356,22.54388041348644
9237,other,114.01926553176816,22.53271117103516
9238,other,114.01840358717308,22.53249527219459
9239,other,114.01712904999998,22.53225315
9240,other,114.01896770000002,22.533619450000003
9241,other,114.01850391760816,22.53454050035083
9242,other,114.23017919807896,22.54646407617588
9243,other,114.22990354253616,22.546041901142043
9244,other,114.2295148207328,22.54567834724245
9245,other,114.16226080066156,22.56402251533239
9246,other,114.16179687970676,22.5639645564268
9247,other,114.16273582225048,22.563972989126466
9248,other,114.16176553801844,22.56333447426996
9249,other,114.06355085420284,22.54502496858511
9250,other,114.06229672807378,22.539918652886165
9251,other,114.06218405,22.541611700000004
9252,other,114.06150122519432,22.54148909693837
9253,other,114.0643696256942,22.537202998265165
9254,other,114.06436543674296,22.53696392252572
9255,other,114.06491962727722,22.53729489882079
9256,other,114.06437413577544,22.53673042524256
9257,other,114.0714371,22.54704425
9258,other,114.07129224999998,22.5470388
9259,other,114.07143784402074,22.547249874267333
9260,other,114.07143679393548,22.546848474551474
9261,other,114.07129505,22.54684845
9262,other,114.06012540739708,22.5440482496148
9263,other,114.0595372550412,22.54381766771941
9264,other,114.05953393022295,22.544176254310887
9265,other,114.06221693445418,22.54053092358113
9266,other,114.06386999991528,22.54185160460539
9267,other,114.06487564998574,22.541867300774715
9268,other,114.06592737508016,22.541883696200696
9269,other,114.06342859411916,22.541288609665145
9270,other,114.04182268072888,22.52927621024228
9271,other,114.04162804298248,22.528096309038563
9272,other,114.04287944600834,22.526235578735097
9273,other,114.04052119850242,22.524066249603724
9274,other,114.04484921384292,22.52467789543495
9275,other,114.04399486150956,22.52242004585903
9276,other,114.04713055513524,22.53402989951449
9277,other,114.02704227649733,22.53801421410342
9278,other,114.04341899034674,22.546819657392888
9279,other,114.04295895495984,22.546821022700943
9280,other,114.037791852568,22.540255516699197
9281,other,114.02652175097774,22.53894355406721
9282,other,114.02662238779128,22.53915963341002
9283,other,114.02257530780533,22.558465075262102
9284,other,114.02255715000004,22.5592173
9285,other,114.0225620261414,22.559021549166864
9286,other,114.02252132367772,22.559465004304595
9287,other,114.0227483,22.55970545
9288,other,114.02431854894463,22.55900773000229
9289,other,114.0248212563943,22.55926584613696
9290,other,114.02393845139622,22.559440379541623
9291,other,114.02268515043065,22.55432688267722
9292,other,114.02302193399778,22.554449181874663
9293,other,114.02307232374484,22.55402059344826
9294,other,114.022091013999,22.55470882177185
9295,other,114.0221933,22.5543112
9296,other,114.0222159733845,22.55419985173466
9297,other,114.0222195,22.55409065
9298,other,114.02222215,22.55397855
9299,other,114.02222409999996,22.5538623
9300,other,114.02249520421528,22.548471598626715
9301,other,114.02220487156283,22.548873147174625
9302,other,114.02192233122986,22.549293669892528
9303,other,114.0345060837666,22.55031070028589
9304,other,114.03459500726451,22.55036120651494
9305,other,114.02842878469984,22.542914953735878
9306,other,114.07066946523724,22.54625208312932
9307,other,114.07067129502003,22.54615215834259
9308,other,114.11265170000004,22.5740495
9309,other,114.11305258912068,22.57369646952628
9310,other,114.1124903052037,22.57479276033622
9311,other,114.11285295411489,22.574879412348302
9312,other,114.11314457447271,22.574322644478407
9313,other,114.11344149246686,22.573756439166328
9314,other,114.11227595226156,22.572894554132045
9315,other,114.11124925318217,22.57364785387808
9316,other,114.11120519263667,22.573283826871315
9317,other,114.11115629140208,22.572881639216337
9318,other,114.1111045124837,22.572459149408623
9319,other,114.11105681962454,22.572076378141578
9320,other,114.11101013032028,22.571710214042152
9321,other,114.11095099328764,22.57124235181791
9322,other,114.11090210662324,22.570879511965256
9323,other,114.110854027053,22.570518309258727
9324,other,114.11238194287291,22.57230263233932
9325,other,114.11267662227776,22.571731617144525
9326,other,114.11292965520624,22.571248489179364
9327,other,114.11238082197984,22.571961338491374
9328,other,114.11267313175362,22.572090369707503
9329,other,114.11204359793774,22.57266155299859
9330,other,114.11192619085256,22.57298879641532
9331,other,114.11058575057106,22.57313351658898
9332,other,114.11052724643696,22.5725787260143
9333,other,114.11043342653063,22.571715416238465
9334,other,114.11039710809578,22.571246796864788
9335,other,114.11035809999998,22.5707488
9336,other,114.16415053617293,22.563620819093245
9337,other,114.16395626666666,22.56329193333333
9338,other,114.16378256496164,22.564018713442284
9339,other,114.16326764900326,22.56341281866767
9340,other,114.16340119436428,22.56375604282492
9341,other,114.16415269999996,22.5634153
9342,other,114.16293808651297,22.563681120658025
9343,other,114.02675703027082,22.52361387440359
9344,other,114.02678403206194,22.52353658361661
9345,other,114.02693278976965,22.523641619575454
9346,other,114.0269446984066,22.523565625574605
9347,other,114.02698284689654,22.523462429597448
9348,other,114.02688043197904,22.52377244413517
9349,other,114.0267186597496,22.52372276714941
9350,other,114.02648135,22.52387935
9351,other,114.02668818258384,22.52380723347676
9352,other,114.0266463287655,22.52391244450259
9353,other,114.02661660000004,22.523990250000004
9354,other,114.0268504633964,22.523857830628938
9355,other,114.02675199096188,22.52416171985686
9356,other,114.02658241761692,22.52410653201116
9357,other,114.02716079378132,22.523892860347296
9358,other,114.02714498982552,22.52408817012013
9359,other,114.0272562184314,22.523918514475543
9360,other,114.0267999384092,22.524008068584248
9361,other,114.02631714641431,22.524147551697773
9362,other,114.02611605,22.5240839
9363,other,114.02648584141576,22.524219870775703
9364,other,114.02656906689514,22.52424592602516
9365,other,114.02665633730778,22.52427861987768
9366,other,114.02673649999998,22.5243076
9367,other,114.02645692235096,22.524074964477816
9368,other,114.02607043282734,22.524363816603376
9369,other,114.0259584924,22.52408972009211
