,type,longitude,latitude
18276,other,-46.65802442939417,-23.59761048986193
18277,other,-46.65845908502512,-23.590837204192905
18278,other,-46.65345591020527,-23.59851904613317
18279,other,-46.65203874458727,-23.59856377658824
18280,other,-46.6591874,-23.592124550000005
18281,other,-46.6564661,-23.5791558
18282,other,-46.65212259999999,-23.5761797
18283,other,-46.65845360000001,-23.597505250000005
18284,other,-46.66088317058863,-23.592313796199704
18285,other,-46.65900463279844,-23.598220867410262
18286,other,-46.65232097016044,-23.586307145025685
18287,parking,-46.655741490254265,-23.58607736483205
18288,other,-46.65189036168031,-23.586688893365817
18289,other,-46.65218711772067,-23.594510428846025
18290,parking,-46.65636252698691,-23.579736156865437
18291,other,-46.65539122392996,-23.58056793815613
18292,parking,-46.659972811069856,-23.57939687569843
18293,parking,-46.65375357996737,-23.59770673264606
18294,other,-46.652540778464186,-23.5942791399772
18295,other,-46.65526623345563,-23.580893106967224
18296,other,-46.65424982398119,-23.598210969116195
18297,parking,-46.65914662380631,-23.59931295450865
18298,other,-46.65197478265056,-23.58648237098356
18299,school,-46.64007477671338,-23.69873198676967
18300,other,-46.6402279963607,-23.70953439075789
18301,other,-46.642055965580525,-23.70032035361228
18302,other,-46.640286800000005,-23.6990675
18303,other,-46.64062681679022,-23.69889365872085
18304,other,-46.64024345000001,-23.7095333
18305,other,-46.63795663607671,-23.7219680302515
18306,other,-46.622496731913365,-23.71388418590551
18307,courthouse,-46.63430637714104,-23.60090446902782
18308,hospital,-46.65627256728924,-23.613343097031024
18309,other,-46.62500913374118,-23.599813913928703
18310,other,-46.6283111,-23.617861766666667
18311,other,-46.63088366666666,-23.619006833333334
18312,other,-46.63398859283581,-23.60566430630547
18313,other,-46.62981498466862,-23.611416778083896
18314,other,-46.64193860232316,-23.61046649118464
18315,other,-46.66135823975821,-23.61830038038256
18316,other,-46.62886520268884,-23.606866501253965
18317,other,-46.63942061647272,-23.605692008276883
18318,other,-46.63545135001572,-23.6078604153887
18319,other,-46.6320165374531,-23.608983939915493
18320,other,-46.6406859839682,-23.606869028148445
18321,other,-46.63758289102957,-23.610629051848377
18322,other,-46.65387717668618,-23.60993066633449
18323,parking,-46.62522861075372,-23.60094589922591
18324,other,-46.635594224305656,-23.60785430376328
18325,other,-46.6527144,-23.61031325
18326,parking,-46.645240300000005,-23.625080700000005
18327,other,-46.65347298545215,-23.611089728164103
18328,other,-46.6523514,-23.60999725
18329,other,-46.6530772,-23.611027050000004
18330,other,-46.6536863,-23.6103764
18331,other,-46.65382995,-23.61034955
18332,other,-46.65216415,-23.61052975
18333,other,-46.65279067128855,-23.610690535556635
18334,other,-46.65379875,-23.610630800000003
18335,fast_food,-46.65034292775544,-23.60222949134197
18336,other,-46.644885779911725,-23.624732333715745
18337,other,-46.64492797605927,-23.62491913876516
18338,parking,-46.63334611077864,-23.60182823856579
18339,parking,-46.65048407202613,-23.602135578452035
18340,parking,-46.65597022518808,-23.612756147811776
18341,parking,-46.650130512051575,-23.60222712220322
18342,parking,-46.65707725298568,-23.613483162585418
18343,other,-46.67440509396134,-23.607160640356284
18344,other,-46.67480223485097,-23.61021053395001
18345,other,-46.67199400011506,-23.59256295277496
18346,other,-46.66471126159329,-23.5822449355035
18347,other,-46.66367576030738,-23.58090440436477
18348,other,-46.668209703177375,-23.58421358519329
18349,other,-46.6671037370293,-23.58724437314342
18350,other,-46.66928041678275,-23.593265590982405
18351,other,-46.67147023630641,-23.5898234309786
18352,other,-46.67120071311211,-23.588131179118804
18353,other,-46.6716814,-23.58974395
18354,other,-46.67153651739765,-23.58966359322173
18355,other,-46.67169398260234,-23.589576206778275
18356,other,-46.6719296,-23.5911757
18357,retirement_home,-46.69633239540092,-23.63802978550389
18358,driving_school,-46.69679611444443,-23.639092704444444
18359,doctors,-46.69722607665193,-23.639093885119404
18360,doctors,-46.69627524105532,-23.639116234962405
18361,school,-46.69785185834945,-23.640170774560502
18362,pharmacy,-46.697471739853086,-23.639479047016923
18363,pharmacy,-46.69651635272124,-23.63887249286313
18364,pharmacy,-46.69654714203831,-23.63879616410914
18365,doctors,-46.69631207193199,-23.639167465319694
18366,other,-46.696414905980085,-23.639310081187663
18367,pharmacy,-46.69705420728323,-23.639389901863755
18368,other,-46.69778766456513,-23.640028746564735
18369,restaurant,-46.69708427802073,-23.639445526360465
18370,fast_food,-46.69758505201143,-23.640154578099743
18371,doctors,-46.696237305665655,-23.639068994666225
18372,doctors,-46.69720196648176,-23.63961657645044
18373,doctors,-46.69716050818455,-23.639555538963435
18374,school,-46.69714698271628,-23.639029712726632
18375,other,-46.69636443278696,-23.639238644264875
18376,other,-46.6984097927782,-23.639950289478517
18377,other,-46.69749108626195,-23.638374266179163
18378,other,-46.69691334023901,-23.63849933856724
18379,doctors,-46.6976979494124,-23.64008276706369
18380,school,-46.69620357026127,-23.639020488821824
18381,language_school,-46.697009146628005,-23.63932753906071
18382,other,-46.69694610744071,-23.63854574593477
18383,doctors,-46.69670953337601,-23.638965134915445
18384,other,-46.69595930296019,-23.63731584241388
18385,other,-46.69646948996265,-23.638808938175902
18386,other,-46.696728890493645,-23.638685906659788
18387,restaurant,-46.69643892646245,-23.63876809257707
18388,restaurant,-46.69756957903076,-23.63870119703753
18389,doctors,-46.69774286903935,-23.64005591376465
18390,restaurant,-46.69731037047425,-23.639108853413997
18391,restaurant,-46.69765935000938,-23.63882447759532
18392,parking,-46.69712282546777,-23.63950007370201
18393,parking,-46.69695204837293,-23.639251813672225
18394,parking,-46.69737530248128,-23.63932419637197
18395,other,-46.69765205526535,-23.64011218632133
18396,other,-46.69682390208728,-23.639129517089184
18397,bank,-46.6972581528476,-23.640457886064496
18398,place_of_worship,-46.6611285895662,-23.60322071896117
18399,other,-46.66102789729737,-23.60329834015909
18400,school,-46.67124051752551,-23.609695498337253
18401,other,-46.66272159742751,-23.60378823369967
18402,other,-46.66686632200936,-23.610204466474254
18403,parking,-46.66739887419016,-23.60968907763823
18404,bank,-46.69567827217698,-23.636734332557545
18405,bank,-46.69542124849444,-23.636667363279315
18406,doctors,-46.696434491995056,-23.63643286191399
18407,pharmacy,-46.693635411065024,-23.636584270443496
18408,doctors,-46.69638677950739,-23.63656500210224
18409,other,-46.69535892591792,-23.636305691597407
18410,other,-46.69503771341162,-23.636496406439157
18411,other,-46.69626067049095,-23.6365287087684
18412,other,-46.69411583092907,-23.637642181696588
18413,other,-46.6943404363581,-23.634399333893587
18414,parking,-46.69545607013108,-23.637087994205533
18415,other,-46.69590073469415,-23.63607956529157
18416,bank,-46.69509615671066,-23.636572979773263
18417,bank,-46.694664149649824,-23.635986619219548
18418,pharmacy,-46.69497204018517,-23.635757497239396
18419,parking,-46.69418463738474,-23.637159540552144
18420,bar,-46.69538748458086,-23.6361544658682
18421,restaurant,-46.69625470113315,-23.636634960243043
18422,restaurant,-46.69539303794371,-23.637000974531706
18423,cargo,-46.69669599297369,-23.636392380613216
18424,bank,-46.69479645807144,-23.6361666826405
18425,parking,-46.69440961027385,-23.636649625953662
18426,parking,-46.69516125993543,-23.63665842029326
18427,parking,-46.69527897583952,-23.63625031020809
18428,other,-46.69637812361779,-23.63646575398527
18429,other,-46.692386204579904,-23.494876366652655
18430,community_centre,-46.68332622723192,-23.526087958225023
18431,fountain,-46.62325133285842,-23.638634231540667
18432,other,-46.62396661419828,-23.638386069136253
18433,restaurant,-46.62515055,-23.63877455
18434,other,-46.69241673055398,-23.49244661403161
18435,other,-46.69454910152235,-23.492612067889645
18436,other,-46.702116112803,-23.48854183171649
18437,other,-46.6902617092474,-23.496901409255575
18438,parking,-46.69130138625084,-23.50538148828548
18439,fuel,-46.69195813247395,-23.50540976116083
18440,parking,-46.72863158732549,-23.65268767600238
18441,other,-46.698100860923,-23.4920186323188
18442,other,-46.693524070990165,-23.498603528416567
18443,other,-46.69293821559397,-23.49871698174268
18444,other,-46.68327602243679,-23.6557197488908
18445,place_of_worship,-46.662957434792325,-23.486622443060668
18446,other,-46.70194451797933,-23.67720430358101
18447,bowling_alley,-46.70060013386646,-23.6773412193114
18448,other,-46.68454881929951,-23.49420964273272
18449,doctors,-46.6926906135996,-23.634069594170946
18450,doctors,-46.6930576289085,-23.63449065411032
18451,parking,-46.68977710748629,-23.63176554822844
18452,other,-46.689458929969085,-23.631779387369004
18453,other,-46.689524500000005,-23.63058425
18454,other,-46.68925253309753,-23.630766945611
18455,other,-46.68863569013874,-23.631010823125845
18456,other,-46.68986460000001,-23.631850250000003
18457,other,-46.68783115,-23.63020165
18458,other,-46.6882378,-23.6307254
18459,other,-46.68901151401976,-23.63022235788069
18460,school,-46.69975470844168,-23.496353601372444
18461,other,-46.6876277310612,-23.50441378629268
18462,parking,-46.687923001239184,-23.50445401078104
18463,other,-46.68646088031882,-23.503061072701765
18464,parking,-46.69641064435773,-23.49204189421278
18465,other,-46.706691792592544,-23.49728287746736
18466,other,-46.69164535694133,-23.55627402535264
18467,pharmacy,-46.68982245966208,-23.559978083836025
18468,place_of_worship,-46.68738869999999,-23.49591815
18469,other,-46.6935916,-23.500372
18470,parking,-46.61370517280777,-23.512507231157517
18471,other,-46.687155353853335,-23.48345793232136
18472,other,-46.69447777204124,-23.5022457798358
18473,other,-46.70115810892103,-23.494860651391765
18474,other,-46.70059340445743,-23.69451433383846
18475,bicycle_parking,-46.50334955,-23.48598425
18476,parking,-46.50090233941738,-23.48056222825914
18477,other,-46.6236837634821,-23.59626709187001
18478,other,-46.62637052374503,-23.588378196569543
18479,other,-46.62717577083249,-23.58842216253884
18480,other,-46.61767139927197,-23.5995200738853
18481,other,-46.62734032107532,-23.58814597630469
18482,other,-46.60928785902653,-23.613863733005545
18483,other,-46.6254121056072,-23.604118796565025
18484,other,-46.60943910046752,-23.614537430761843
18485,other,-46.62342855007356,-23.594298136347568
18486,other,-46.626757675095845,-23.599077004762968
18487,other,-46.62747832474244,-23.59912334469358
18488,other,-46.61960660759637,-23.61371948350058
18489,other,-46.62625627330576,-23.60880636120166
18490,other,-46.6883696946316,-23.487988490567563
18491,other,-46.61562005745373,-23.618067471710532
18492,other,-46.61135107222596,-23.617285851846315
18493,other,-46.61644774958684,-23.61621221367559
18494,other,-46.60989986314,-23.6183129320291
18495,other,-46.6108254,-23.61789945
18496,other,-46.61114449854057,-23.61772983239803
18497,other,-46.75548820934721,-23.485984683265865
18498,other,-46.75460318802846,-23.484758190725355
18499,other,-46.62473791028408,-23.62410790086827
18500,other,-46.62677890000317,-23.62084120695282
18501,other,-46.62099492186339,-23.624356482393168
18502,fuel,-46.6580690439616,-23.636315908406868
18503,other,-46.61381670491559,-23.633605061782088
18504,other,-46.75780800529137,-23.64257022097544
18505,other,-46.756884,-23.64111285
18506,school,-46.75788445783214,-23.645983672370967
18507,marketplace,-46.75732600904652,-23.646340647480496
18508,other,-46.75690882662005,-23.64058913837804
18509,marketplace,-46.7570492167098,-23.648253226284528
18510,other,-46.7574643061014,-23.64960630295239
18511,other,-46.7558659386978,-23.646965428734976
18512,other,-46.75521795298816,-23.646747555548405
18513,townhall,-46.75728699376288,-23.64742845370416
18514,other,-46.75297621430371,-23.652161020677852
18515,other,-46.75277240539937,-23.653207025267545
18516,other,-46.75286572422857,-23.65358675749189
18517,other,-46.7530103794802,-23.64864528417133
18518,other,-46.75372392512501,-23.65391750458701
18519,other,-46.75424613266865,-23.653193761253824
18520,other,-46.75371849350449,-23.653325874819316
18521,other,-46.75423465319727,-23.653638834740256
18522,other,-46.752999795628135,-23.65322007457651
18523,other,-46.72511561385923,-23.584551455914983
18524,other,-46.74062040177167,-23.60264496590908
18525,other,-46.70627269253897,-23.497902555026677
18526,fuel,-46.70479523559869,-23.497577698249344
18527,other,-46.71059140875288,-23.48552024347856
18528,other,-46.76336870926072,-23.63207024623256
18529,other,-46.75733161441491,-23.590807347512754
18530,other,-46.73886943801461,-23.57854907245573
18531,other,-46.75203721511198,-23.58561870603388
18532,other,-46.74001050572373,-23.590386998654598
18533,other,-46.74736369441546,-23.58441811834367
18534,fuel,-46.745819267247896,-23.58373374638856
18535,other,-46.76942420349985,-23.586055198653835
18536,other,-46.76973751520668,-23.585938667612908
18537,school,-46.75054846908592,-23.581754131808754
18538,other,-46.75059305,-23.5824565
18539,other,-46.75081889505423,-23.582062017883093
18540,other,-46.75057093306916,-23.5814366898698
18541,other,-46.7505547,-23.58184005
18542,other,-46.75035085032832,-23.581322633156358
18543,other,-46.7508726,-23.5819332
18544,other,-46.76915291744791,-23.5830505482112
18545,other,-46.77882470588192,-23.58532303420881
18546,fuel,-46.7800815522648,-23.58426772994936
18547,fuel,-46.73092260226209,-23.58100303914628
18548,fast_food,-46.73028277909938,-23.580734967167466
18549,other,-46.62674616412532,-23.50523513555158
18550,other,-46.75071177885918,-23.60751391346389
18551,other,-46.76947104726883,-23.58981505654625
18552,clinic,-46.73462328624999,-23.59802515603262
18553,university,-46.72583661450699,-23.562107908755436
18554,other,-46.75718509043148,-23.547714916001084
18555,other,-46.75096858683507,-23.58804184550645
18556,other,-46.77004690546495,-23.587002902725924
18557,other,-46.48033752092094,-23.49309358393667
18558,other,-46.47869029709357,-23.498701219233293
18559,other,-46.47923429855023,-23.497048210093894
18560,college,-46.47599366863373,-23.501461625079767
18561,other,-46.487649198389335,-23.491552281304926
18562,other,-46.50199695196596,-23.511832222819333
18563,other,-46.46975589962109,-23.50181136428228
18564,other,-46.500734473693946,-23.51154699854472
18565,other,-46.7457245,-23.5857236
18566,school,-46.772818673886,-23.588322989714715
18567,school,-46.767669356692565,-23.60007534930816
18568,other,-46.730326837434525,-23.576488156936907
18569,other,-46.72983468507785,-23.57529813825145
18570,other,-46.7685001725885,-23.58000180554513
18571,clinic,-46.77048992866472,-23.58721523514504
18572,other,-46.7450327977984,-23.599731264628847
18573,other,-46.707855449001165,-23.56753164297122
18574,other,-46.75776969575338,-23.59012343067897
18575,shelter,-46.75849523460235,-23.591461871581952
18576,shelter,-46.75676816487088,-23.591140447828455
18577,shelter,-46.75880954329706,-23.590824518113923
18578,shelter,-46.758284469170015,-23.591547654485915
18579,shelter,-46.75869699972487,-23.59137442928377
18580,shelter,-46.75865673195102,-23.5906827755719
18581,shelter,-46.75872783524491,-23.59049170684516
18582,other,-46.7576900110618,-23.59116846887981
18583,other,-46.75742690046265,-23.59122057636741
18584,other,-46.64214829374082,-23.50600590164246
18585,other,-46.74706751195412,-23.558205243967
18586,parking,-46.63277120123925,-23.49849087584728
18587,other,-46.65499259162189,-23.513311768590945
18588,restaurant,-46.72115090088374,-23.559828504871028
18589,college,-46.72859254650321,-23.5605526087071
18590,townhall,-46.46882641034127,-23.59983971233173
18591,other,-46.46663767891227,-23.60217221938924
18592,other,-46.465301,-23.603002350000004
18593,other,-46.4676523242533,-23.60362037002405
18594,other,-46.468634066122256,-23.6348457981436
18595,other,-46.46378603121498,-23.612791062053542
18596,other,-46.46983385,-23.624111000000003
18597,other,-46.46509276924595,-23.61204814709353
18598,other,-46.77109214713284,-23.59187012808465
18599,other,-46.77174815750546,-23.59163658805461
18600,other,-46.64322996182717,-23.570758914971258
18601,bank,-46.7683756161638,-23.59035584216344
18602,bank,-46.770538195954,-23.58963501141368
18603,other,-46.69548210223773,-23.486869999447
18604,restaurant,-46.72562138747072,-23.563398229122114
18605,other,-46.72961295,-23.55500595
18606,other,-46.7290987506726,-23.55338383379212
18607,other,-46.72956282680426,-23.55324656628129
18608,other,-46.71840835907116,-23.506498022721537
18609,other,-46.72411982014828,-23.559546418369724
18610,bank,-46.72722800972748,-23.559462356242136
18611,bank,-46.72688821638519,-23.56003712422842
18612,bank,-46.72651798264054,-23.56019315819557
18613,bank,-46.72738345,-23.5597648
18614,bank,-46.726773525797086,-23.559639947317876
18615,library,-46.73479195489897,-23.560721917871376
18616,university,-46.73388731597369,-23.55927879528107
18617,restaurant,-46.735612599943785,-23.56065571229369
18618,other,-46.73489917980238,-23.560280600949568
18619,other,-46.7344267,-23.5603231
18620,other,-46.73539,-23.560233199999995
18621,other,-46.5682102168713,-23.488320441049183
18622,other,-46.57205988212254,-23.48720334895977
18623,other,-46.57116121767876,-23.4866742746988
18624,other,-46.57119420000001,-23.486513350000003
18625,other,-46.57266945,-23.49047335
18626,other,-46.57655610809801,-23.50916036640692
18627,other,-46.57403025284506,-23.497338616262866
18628,other,-46.45776699999999,-23.625974849999995
18629,other,-46.4651513,-23.506158950000003
18630,other,-46.732859935130826,-23.56743488282572
18631,other,-46.73326718918958,-23.567222544639367
18632,other,-46.71723764989269,-23.560150780379463
18633,other,-46.71799818688146,-23.56119273449345
18634,other,-46.71541035,-23.5610584
18635,other,-46.71477729968611,-23.561176594211705
18636,other,-46.71504944546306,-23.561110478014097
18637,other,-46.71582365,-23.5609888
18638,other,-46.71523635,-23.56108350000001
18639,other,-46.71755572839983,-23.560223210242537
18640,other,-46.71459507201644,-23.56120323730957
18641,other,-46.71842980874588,-23.560890682912724
18642,other,-46.71598422135217,-23.56096313443595
18643,other,-46.71565363255576,-23.561015985544927
18644,other,-46.71849515,-23.5612547
18645,other,-46.71442177812677,-23.561228613899114
18646,other,-46.71733286603361,-23.55923331807617
18647,other,-46.71292020719453,-23.565960425789616
18648,other,-46.71289428434835,-23.56664182296141
18649,other,-46.71290184291436,-23.56641537033791
18650,other,-46.71291063519677,-23.566187948108883
18651,other,-46.51851632208368,-23.51489806639241
18652,place_of_worship,-46.45033765000001,-23.533398500000004
18653,other,-46.47274573018911,-23.5095714021894
18654,other,-46.45778777169386,-23.500955261450876
18655,other,-46.482840734594376,-23.51780356166961
18656,marketplace,-46.47314858078104,-23.518437491939185
18657,other,-46.45641505,-23.501465600000003
18658,other,-46.48171802506069,-23.52307463607833
18659,other,-46.48013745,-23.5307987
18660,other,-46.47958846532568,-23.53156105698161
18661,other,-46.47564497639592,-23.529239091094976
18662,other,-46.47508229078923,-23.530296814685936
18663,other,-46.52436327443247,-23.513720156477937
18664,other,-46.54290796191486,-23.51317837572039
18665,other,-46.44979811555996,-23.625967428833484
18666,other,-46.52789514932191,-23.504574616376825
18667,other,-46.58409937054745,-23.45735018272128
18668,restaurant,-46.72630855382766,-23.558166383936324
18669,college,-46.72524487038282,-23.55784517358796
18670,other,-46.72618056251535,-23.55738740377473
18671,other,-46.72571334999999,-23.5576151
18672,library,-46.72887479499365,-23.55802613769234
18673,theatre,-46.72422461146071,-23.55792446047388
18674,college,-46.72545546171147,-23.55767050688148
18675,college,-46.72924960882487,-23.56045303156753
18676,other,-46.48667085000001,-23.5173866
18677,restaurant,-46.7397096271424,-23.5589805741396
18678,music_school,-46.7246093229914,-23.557236844667045
18679,kindergarten,-46.739020775989424,-23.55929150036758
18680,college,-46.72509175611753,-23.55715168018702
18681,college,-46.72414647003591,-23.55756890441416
18682,other,-46.39855965756321,-23.52005056508026
18683,other,-46.3989033,-23.522951500000005
18684,other,-46.5218624,-23.497214250000003
18685,other,-46.52433172900727,-23.497950589706956
18686,other,-46.521122950000006,-23.49703445
18687,other,-46.52342454450231,-23.497710670951854
18688,other,-46.522614,-23.49750675
18689,other,-46.42105755102457,-23.493439287784437
18690,other,-46.421607605504406,-23.493433635331563
18691,other,-46.71434993232317,-23.560771832409927
18692,other,-46.71466287140396,-23.56032553335808
18693,other,-46.71428737206007,-23.560407890398544
18694,other,-46.714730557063966,-23.56067088199597
18695,other,-46.71460409623074,-23.55999442822293
18696,university,-46.74064582495249,-23.567532115329023
18697,parking,-46.73932044860042,-23.56685383324367
18698,parking,-46.7407019,-23.569401799999994
18699,parking,-46.73794023520279,-23.56798272039477
18700,parking,-46.7299048826215,-23.5606763151266
18701,parking,-46.73049778778054,-23.55821728531664
18702,parking,-46.72690431645321,-23.564473525179448
18703,university,-46.731823957368746,-23.559164247430925
18704,parking,-46.73419475738138,-23.559163217633515
18705,parking,-46.7330757287387,-23.55919042272324
18706,other,-46.4167518062331,-23.502065824559235
18707,other,-46.4167156,-23.501049949999995
18708,other,-46.41774042151637,-23.49858330942141
18709,other,-46.4178905,-23.49772085
18710,other,-46.41770932012103,-23.499675507948165
18711,other,-46.4195267,-23.51110685
18712,other,-46.41815374001735,-23.49666923983427
18713,other,-46.41829283514599,-23.49690420990975
18714,other,-46.41799674950468,-23.49714796642055
18715,other,-46.58906013238557,-23.45969619152504
18716,other,-46.58785358274404,-23.45966032455624
18717,other,-46.5880574,-23.45942825000001
18718,other,-46.58778855,-23.459396800000004
18719,other,-46.58828302302556,-23.459601061079947
18720,school,-46.75398209091369,-23.58583843418675
18721,school,-46.741838726109485,-23.573398054264384
18722,other,-46.74871599245095,-23.566431660366312
18723,other,-46.74638651098188,-23.577046159396343
18724,other,-46.44862648360033,-23.60311635109345
18725,other,-46.45844622645138,-23.595031509526
18726,other,-46.735906440132254,-23.579489739042685
18727,other,-46.73358296879943,-23.581236187541432
18728,other,-46.733861232895805,-23.57540583124548
18729,other,-46.74005366666667,-23.580131666666663
18730,other,-46.74102790020432,-23.58164464023609
18731,school,-46.73104476803728,-23.5768007560105
18732,other,-46.73283460884552,-23.580201387709284
18733,college,-46.72726488896675,-23.561762492322007
18734,other,-46.74619377940908,-23.54846171586682
18735,school,-46.75937124484611,-23.541799225809616
18736,other,-46.72025190000001,-23.574356233333333
18737,other,-46.72267791945697,-23.57506951244568
18738,other,-46.75874380197799,-23.542084715936017
18739,other,-46.7596144342826,-23.54116767752655
18740,place_of_worship,-46.76765157017245,-23.590739737407805
18741,place_of_worship,-46.63528075575646,-23.60892313269797
18742,other,-46.73575018017701,-23.596591074564834
18743,school,-46.73585176847251,-23.59641041282645
18744,other,-46.69851861403711,-23.54255216669211
18745,other,-46.60917888328227,-23.617936878175364
18746,fast_food,-46.60977086092384,-23.61863991244439
18747,other,-46.7772863766367,-23.65661094635203
18748,other,-46.77311573378562,-23.663913033840217
18749,other,-46.47049290681978,-23.540634083757663
18750,other,-46.467025498109656,-23.545762474985217
18751,parking,-46.46816142745887,-23.54102103493314
18752,parking,-46.47303791244202,-23.540544731454236
18753,parking,-46.47078657477847,-23.539708717942368
18754,other,-46.476099116552014,-23.53995268290743
18755,other,-46.47581527632944,-23.540970557315152
18756,parking,-46.47211083364024,-23.54123748077252
18757,parking,-46.470615612457415,-23.54107630840667
18758,other,-46.47868225,-23.5409138
18759,other,-46.478678650000006,-23.541491300000008
18760,other,-46.467182898389495,-23.526184471788163
18761,other,-46.43975631443179,-23.53914597409126
18762,parking,-46.423771479303824,-23.542037420951303
18763,other,-46.48736552852583,-23.55173824643612
18764,parking,-46.446207188520695,-23.56961220892902
18765,parking,-46.45010658204085,-23.54041052085827
18766,school,-46.76060109180353,-23.579200175054957
18767,police,-46.795968225526806,-23.597339347382484
18768,police,-46.79127969602598,-23.58676874890468
18769,prison,-46.806147243160105,-23.594827141926217
18770,prison,-46.80548832738892,-23.59468715789512
18771,parking,-46.77943515225024,-23.58601545033424
18772,parking,-46.779052444851565,-23.58425520355464
18773,other,-46.46293820388299,-23.504989810765743
18774,other,-46.45998958498328,-23.5029675235625
18775,parking,-46.73897817198697,-23.58984218282896
18776,bank,-46.74235806135045,-23.5767046684078
18777,other,-46.588052989365806,-23.477752821368743
18778,other,-46.58901147867768,-23.479291300295845
18779,other,-46.60254538357267,-23.478698564825155
18780,other,-46.60382115763127,-23.47038040891236
18781,other,-46.60034375427729,-23.477056623764643
18782,other,-46.60750289917016,-23.46686295310216
18783,other,-46.6061049485126,-23.46834568034447
18784,other,-46.605311171680405,-23.46889189052681
18785,other,-46.60444839919615,-23.48077033516897
18786,other,-46.60721610664783,-23.47860472125644
18787,other,-46.60640576177884,-23.48291407060754
18788,other,-46.60353039943099,-23.4797526776895
18789,other,-46.60377238775434,-23.48000977756377
18790,other,-46.70244843274119,-23.485411789699807
18791,other,-46.747210020733775,-23.50698674087201
18792,school,-46.765973611311615,-23.589163321599152
18793,other,-46.76567670897364,-23.58938783608907
18794,townhall,-46.73811745368684,-23.588362776793165
18795,marketplace,-46.73737282649316,-23.53628364137612
18796,other,-46.74598626666667,-23.492100633333333
18797,other,-46.49055608604628,-23.500283228215
18798,other,-46.60756207892742,-23.471161619883546
18799,other,-46.60945530267978,-23.4707837973218
18800,place_of_worship,-46.60465914912712,-23.47660463233789
18801,other,-46.60236292164449,-23.46208799729825
18802,other,-46.48239605000001,-23.49634845
18803,other,-46.4956181,-23.4922876
18804,other,-46.5993787986141,-23.475004279053312
18805,other,-46.5992052166587,-23.474332425797023
18806,other,-46.59999174958968,-23.475167771620274
18807,other,-46.60080189105432,-23.47633718357721
18808,other,-46.60164041063065,-23.47754942407403
18809,other,-46.59927751283789,-23.475318114226656
18810,other,-46.61195286587977,-23.492463820702003
18811,other,-46.61383349173271,-23.49843469738789
18812,other,-46.62945683700087,-23.5144239935304
18813,other,-46.74685607934077,-23.493029706562268
18814,other,-46.553734032823854,-23.522222693638017
18815,other,-46.51443653606614,-23.52775304980801
18816,other,-46.551433277628206,-23.52031086055667
18817,other,-46.55445636940352,-23.524381007790566
18818,school,-46.60500908734189,-23.481383316657908
18819,school,-46.60669198833245,-23.477105166047338
18820,other,-46.60243967770906,-23.479690496502624
18821,school,-46.60622641346864,-23.476455729252542
18822,other,-46.604621174305365,-23.46186596448181
18823,other,-46.74529906758976,-23.486261389662754
18824,other,-46.70173022683426,-23.522924674072907
18825,other,-46.70362540521459,-23.52798097325472
18826,other,-46.703043434604886,-23.52155454400398
18827,other,-46.700328851040645,-23.532223285819903
18828,other,-46.69030704221167,-23.525217331754902
18829,other,-46.703564502039335,-23.537945679260297
18830,library,-46.72675376290137,-23.55828255003787
18831,hospital,-46.74114224499869,-23.564684055128755
18832,university,-46.73461239932108,-23.56117388319063
18833,college,-46.73113023446363,-23.552438263918926
18834,theatre,-46.72099617844211,-23.55791130298762
18835,college,-46.72769266549,-23.55411162606277
18836,college,-46.73030450642848,-23.55509126030249
18837,university,-46.72925610337965,-23.558450377084075
18838,university,-46.724255465608486,-23.562801248244995
18839,university,-46.730517900585305,-23.56550985811468
18840,bus_station,-46.7320824491327,-23.55248353288173
18841,other,-46.7299744,-23.5634186
18842,university,-46.73944545381503,-23.569967105114664
18843,police,-46.745684331739696,-23.560158519805736
18844,police,-46.74666976340331,-23.558784814081463
18845,police,-46.64333223494664,-23.6394402866611
18846,other,-46.64198868362937,-23.633431016751576
18847,other,-46.64149853435123,-23.63798665976251
18848,other,-46.64198104622994,-23.63928193289351
18849,other,-46.60416270898296,-23.480801383711203
18850,townhall,-46.60442093509703,-23.481551703641838
18851,other,-46.60396324882923,-23.48054636338593
18852,other,-46.58113068470924,-23.467127456587605
18853,other,-46.60400857535678,-23.48029014477286
18854,other,-46.619079522713164,-23.589876093596583
18855,other,-46.61828175460872,-23.588701875487967
18856,parking,-46.62028802788698,-23.58738863169168
18857,other,-46.74273933333333,-23.485068366666667
18858,restaurant,-46.728808296341526,-23.55719729913575
18859,other,-46.7153581601952,-23.56015604378409
18860,other,-46.718601070097165,-23.559159579513672
18861,parking,-46.724492308874936,-23.565682997743707
18862,parking,-46.72849829999999,-23.5572819
18863,other,-46.7184279,-23.5594512
18864,other,-46.747712178596245,-23.49299783358893
18865,other,-46.746206271546725,-23.49251329398941
18866,other,-46.74775357824992,-23.492963523938187
18867,other,-46.75013689040591,-23.49244363999493
18868,other,-46.73845182686366,-23.491997539571624
18869,police,-46.70407716745461,-23.51188052590289
18870,parking,-46.70347940285327,-23.512404528738497
18871,other,-46.72307947289727,-23.586875450758967
18872,other,-46.6468183292171,-23.548568155392505
18873,other,-46.45471960000001,-23.507464
18874,university,-46.69580373522265,-23.63268899380213
18875,love_hotel,-46.73132250614026,-23.64498612511847
18876,other,-46.744796612938025,-23.63920268840086
18877,other,-46.74183179307475,-23.638677656073103
18878,other,-46.73787138137845,-23.497889866109706
